product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1271433
verification_count_1_1,533019
verification_count_1_2,40601
verification_count_1_3,11595
verification_count_1_4,6022
verification_count_1_5,431
verification_count_1_6,115
verification_count_1_7,36
verification_count_2_0,1275112
verification_count_2_1,534253
verification_count_2_2,41943
verification_count_2_3,11533
verification_count_2_4,5696
verification_count_2_5,455
verification_count_2_6,91
verification_count_2_7,30
verification_count_3_0,1278181
verification_count_3_1,533405
verification_count_3_2,41632
verification_count_3_3,11823
verification_count_3_4,5820
verification_count_3_5,401
verification_count_3_6,121
verification_count_3_7,48
reference_count_0,1.27664e+06
reference_count_1,528471
reference_count_2,40866.8
reference_count_3,11621.2
reference_count_4,5776.63
reference_count_5,373.782
reference_count_6,101.941
reference_count_7,33.9802
verification_count32_1_0,12714.3
verification_count32_1_1,8051.6
verification_count32_1_2,5330.19
verification_count32_1_3,3665.79
verification_count32_1_4,2466.47
verification_count32_1_5,1676.8
verification_count32_1_6,1200.72
verification_count32_1_7,862.224
verification_count32_1_8,642.414
verification_count32_1_9,507.684
verification_count32_1_10,406.013
verification_count32_1_11,332.662
verification_count32_1_12,272.742
verification_count32_1_13,229.108
verification_count32_1_14,194.954
verification_count32_1_15,167.911
verification_count32_1_16,143.056
verification_count32_1_17,115.952
verification_count32_1_18,96.748
verification_count32_1_19,82.649
verification_count32_1_20,70.9809
verification_count32_1_21,60.2244
verification_count32_1_22,48.7386
verification_count32_1_23,39.5621
verification_count32_1_24,31.7834
verification_count32_1_25,28.1371
verification_count32_1_26,23.0323
verification_count32_1_27,4.31477
verification_count32_1_28,1.15466
verification_count32_1_29,0.364628
verification_count32_1_30,0.364628
verification_count32_1_31,0.364628
verification_count32_2_0,12751.1
verification_count32_2_1,8076.14
verification_count32_2_2,5342.53
verification_count32_2_3,3682.35
verification_count32_2_4,2488.24
verification_count32_2_5,1711.86
verification_count32_2_6,1219.22
verification_count32_2_7,880.887
verification_count32_2_8,661.653
verification_count32_2_9,523.826
verification_count32_2_10,419.438
verification_count32_2_11,342.408
verification_count32_2_12,281.551
verification_count32_2_13,234.737
verification_count32_2_14,199.353
verification_count32_2_15,170.049
verification_count32_2_16,142.508
verification_count32_2_17,115.332
verification_count32_2_18,95.9984
verification_count32_2_19,81.2247
verification_count32_2_20,68.8221
verification_count32_2_21,56.9667
verification_count32_2_22,44.6858
verification_count32_2_23,37.9373
verification_count32_2_24,30.5201
verification_count32_2_25,27.1762
verification_count32_2_26,22.5557
verification_count32_2_27,4.55977
verification_count32_2_28,0.911954
verification_count32_2_29,0.303985
verification_count32_2_30,0.303985
verification_count32_2_31,0.303985
verification_count32_3_0,12781.8
verification_count32_3_1,8100.14
verification_count32_3_2,5334.06
verification_count32_3_3,3663.69
verification_count32_3_4,2485.2
verification_count32_3_5,1701.87
verification_count32_3_6,1218.7
verification_count32_3_7,877.241
verification_count32_3_8,649.035
verification_count32_3_9,517.659
verification_count32_3_10,416.329
verification_count32_3_11,339.145
verification_count32_3_12,279.479
verification_count32_3_13,237.329
verification_count32_3_14,201.261
verification_count32_3_15,172.979
verification_count32_3_16,143.602
verification_count32_3_17,118.239
verification_count32_3_18,97.3766
verification_count32_3_19,82.1102
verification_count32_3_20,70.3714
verification_count32_3_21,58.207
verification_count32_3_22,47.1373
verification_count32_3_23,39.4737
verification_count32_3_24,31.141
verification_count32_3_25,26.8835
verification_count32_3_26,22.8692
verification_count32_3_27,4.01427
verification_count32_3_28,1.21645
verification_count32_3_29,0.486579
verification_count32_3_30,0.486579
verification_count32_3_31,0.486579
reference_count32_0,12766.4
reference_count32_1,8065.88
reference_count32_2,5284.71
reference_count32_3,3655.93
reference_count32_4,2480.33
reference_count32_5,1699.92
reference_count32_6,1209.47
reference_count32_7,871.705
reference_count32_8,652.873
reference_count32_9,514.573
reference_count32_10,408.668
reference_count32_11,334.365
reference_count32_12,274.786
reference_count32_13,231.518
reference_count32_14,196.405
reference_count32_15,168.542
reference_count32_16,141.358
reference_count32_17,116.212
reference_count32_18,96.7303
reference_count32_19,81.0994
reference_count32_20,68.9798
reference_count32_21,57.7663
reference_count32_22,45.4202
reference_count32_23,37.3782
reference_count32_24,29.676
reference_count32_25,26.0515
reference_count32_26,21.0677
reference_count32_27,3.73782
reference_count32_28,1.01941
reference_count32_29,0.339802
reference_count32_30,0.339802
reference_count32_31,0.339802
Measured Counter Data
pump_current_sampling,22
pump_current_emptying,257
led_level,13738
no_noise_threshold,39
CALIBRATION DOCUMENT VALUES
date_,46162.7
serial_number_,63010057
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
