product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1241182
verification_count_1_1,517275
verification_count_1_2,39847
verification_count_1_3,11326
verification_count_1_4,5102
verification_count_1_5,481
verification_count_1_6,96
verification_count_1_7,12
verification_count_2_0,1234843
verification_count_2_1,511116
verification_count_2_2,39558
verification_count_2_3,11230
verification_count_2_4,5247
verification_count_2_5,409
verification_count_2_6,48
verification_count_2_7,12
verification_count_3_0,1237749
verification_count_3_1,516493
verification_count_3_2,40623
verification_count_3_3,11526
verification_count_3_4,5038
verification_count_3_5,385
verification_count_3_6,66
verification_count_3_7,18
reference_count_0,1.2208e+06
reference_count_1,515433
reference_count_2,39407.9
reference_count_3,11030.1
reference_count_4,5153.43
reference_count_5,440.754
reference_count_6,101.712
reference_count_7,22.6027
verification_count32_1_0,12411.8
verification_count32_1_1,7893.06
verification_count32_1_2,5172.75
verification_count32_1_3,3597.09
verification_count32_1_4,2433.11
verification_count32_1_5,1683.02
verification_count32_1_6,1216.1
verification_count32_1_7,875.159
verification_count32_1_8,653.99
verification_count32_1_9,503.671
verification_count32_1_10,398.479
verification_count32_1_11,324.495
verification_count32_1_12,266.295
verification_count32_1_13,219.724
verification_count32_1_14,188.335
verification_count32_1_15,162.428
verification_count32_1_16,134.714
verification_count32_1_17,113.266
verification_count32_1_18,91.4561
verification_count32_1_19,77.5991
verification_count32_1_20,64.5856
verification_count32_1_21,51.0299
verification_count32_1_22,42.0529
verification_count32_1_23,33.6183
verification_count32_1_24,27.473
verification_count32_1_25,23.0749
verification_count32_1_26,20.906
verification_count32_1_27,4.81982
verification_count32_1_28,0.963964
verification_count32_1_29,0.120496
verification_count32_1_30,0.120496
verification_count32_1_31,0.120496
verification_count32_2_0,12348.4
verification_count32_2_1,7824.32
verification_count32_2_2,5111.16
verification_count32_2_3,3574.21
verification_count32_2_4,2421.8
verification_count32_2_5,1666.19
verification_count32_2_6,1198.19
verification_count32_2_7,859.542
verification_count32_2_8,641.75
verification_count32_2_9,495.47
verification_count32_2_10,395.581
verification_count32_2_11,322.02
verification_count32_2_12,263.821
verification_count32_2_13,214.479
verification_count32_2_14,186.524
verification_count32_2_15,158.148
verification_count32_2_16,134.351
verification_count32_2_17,112.3
verification_count32_2_18,91.756
verification_count32_2_19,76.9352
verification_count32_2_20,64.3437
verification_count32_2_21,52.475
verification_count32_2_22,43.9802
verification_count32_2_23,34.5215
verification_count32_2_24,27.2918
verification_count32_2_25,22.5926
verification_count32_2_26,19.761
verification_count32_2_27,4.09679
verification_count32_2_28,0.481975
verification_count32_2_29,0.120494
verification_count32_2_30,0.120494
verification_count32_2_31,0.120494
verification_count32_3_0,12377.5
verification_count32_3_1,7855.66
verification_count32_3_2,5164.94
verification_count32_3_3,3619.01
verification_count32_3_4,2455.79
verification_count32_3_5,1700.32
verification_count32_3_6,1236.53
verification_count32_3_7,885.13
verification_count32_3_8,664.164
verification_count32_3_9,511.094
verification_count32_3_10,406.239
verification_count32_3_11,331.781
verification_count32_3_12,270.144
verification_count32_3_13,217.716
verification_count32_3_14,186.356
verification_count32_3_15,158.667
verification_count32_3_16,134.169
verification_count32_3_17,115.269
verification_count32_3_18,93.1779
verification_count32_3_19,77.2871
verification_count32_3_20,61.9982
verification_count32_3_21,50.3811
verification_count32_3_22,41.9542
verification_count32_3_23,33.2262
verification_count32_3_24,26.6653
verification_count32_3_25,22.6926
verification_count32_3_26,21.0072
verification_count32_3_27,3.85232
verification_count32_3_28,0.662117
verification_count32_3_29,0.180577
verification_count32_3_30,0.180577
verification_count32_3_31,0.180577
reference_count32_0,12208
reference_count32_1,7808.34
reference_count32_2,5154.33
reference_count32_3,3578.24
reference_count32_4,2439.74
reference_count32_5,1677.8
reference_count32_6,1206.53
reference_count32_7,865.911
reference_count32_8,646.664
reference_count32_9,497.825
reference_count32_10,394.079
reference_count32_11,319.829
reference_count32_12,263.322
reference_count32_13,215.743
reference_count32_14,184.325
reference_count32_15,156.524
reference_count32_16,131.322
reference_count32_17,110.301
reference_count32_18,91.0891
reference_count32_19,76.6233
reference_count32_20,63.5137
reference_count32_21,51.5343
reference_count32_22,42.7192
reference_count32_23,34.6952
reference_count32_24,28.5925
reference_count32_25,24.298
reference_count32_26,21.3596
reference_count32_27,4.40754
reference_count32_28,1.01712
reference_count32_29,0.226027
reference_count32_30,0.226027
reference_count32_31,0.226027
Measured Counter Data
pump_current_sampling,26
pump_current_emptying,284
led_level,13852
no_noise_threshold,46
CALIBRATION DOCUMENT VALUES
date_,46162.6
serial_number_,63010050
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
