product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1439303
verification_count_1_1,579736
verification_count_1_2,45812
verification_count_1_3,11832
verification_count_1_4,5356
verification_count_1_5,272
verification_count_1_6,33
verification_count_1_7,14
verification_count_2_0,1450837
verification_count_2_1,585085
verification_count_2_2,46258
verification_count_2_3,12051
verification_count_2_4,5413
verification_count_2_5,157
verification_count_2_6,9
verification_count_2_7,0
verification_count_3_0,1445704
verification_count_3_1,581994
verification_count_3_2,46449
verification_count_3_3,12018
verification_count_3_4,5722
verification_count_3_5,119
verification_count_3_6,23
verification_count_3_7,9
reference_count_0,1.41527e+06
reference_count_1,580231
reference_count_2,45814.7
reference_count_3,11873.6
reference_count_4,5545.63
reference_count_5,184.087
reference_count_6,34.5164
reference_count_7,4.43293
verification_count32_1_0,14393
verification_count32_1_1,8865.8
verification_count32_1_2,5797.36
verification_count32_1_3,4022.38
verification_count32_1_4,2743.79
verification_count32_1_5,1887.9
verification_count32_1_6,1370.61
verification_count32_1_7,997.561
verification_count32_1_8,736.238
verification_count32_1_9,571.476
verification_count32_1_10,458.128
verification_count32_1_11,368.884
verification_count32_1_12,299.823
verification_count32_1_13,250.801
verification_count32_1_14,211.153
verification_count32_1_15,176.527
verification_count32_1_16,144.148
verification_count32_1_17,118.322
verification_count32_1_18,96.7048
verification_count32_1_19,80.2047
verification_count32_1_20,63.6568
verification_count32_1_21,53.5655
verification_count32_1_22,44.1915
verification_count32_1_23,37.0176
verification_count32_1_24,30.7045
verification_count32_1_25,25.6349
verification_count32_1_26,19.1305
verification_count32_1_27,2.7261
verification_count32_1_28,0.334784
verification_count32_1_29,0.143479
verification_count32_1_30,0.143479
verification_count32_1_31,0.143479
verification_count32_2_0,14508.4
verification_count32_2_1,8948.51
verification_count32_2_2,5850.86
verification_count32_2_3,4053.57
verification_count32_2_4,2762.48
verification_count32_2_5,1905.94
verification_count32_2_6,1372.29
verification_count32_2_7,1001.87
verification_count32_2_8,744.681
verification_count32_2_9,579.313
verification_count32_2_10,462.58
verification_count32_2_11,374.636
verification_count32_2_12,308.068
verification_count32_2_13,259.959
verification_count32_2_14,218.641
verification_count32_2_15,181.819
verification_count32_2_16,148.439
verification_count32_2_17,120.511
verification_count32_2_18,99.039
verification_count32_2_19,81.7275
verification_count32_2_20,64.3682
verification_count32_2_21,54.1343
verification_count32_2_22,43.1353
verification_count32_2_23,35.7229
verification_count32_2_24,29.0757
verification_count32_2_25,23.0501
verification_count32_2_26,17.5506
verification_count32_2_27,1.57812
verification_count32_2_28,0.0956436
verification_count32_2_29,0
verification_count32_2_30,0
verification_count32_2_31,0
verification_count32_3_0,14457
verification_count32_3_1,8900.95
verification_count32_3_2,5819.94
verification_count32_3_3,4048.67
verification_count32_3_4,2784.28
verification_count32_3_5,1915.7
verification_count32_3_6,1388.96
verification_count32_3_7,1013.05
verification_count32_3_8,750.397
verification_count32_3_9,581.818
verification_count32_3_10,464.499
verification_count32_3_11,372.191
verification_count32_3_12,303.748
verification_count32_3_13,255.78
verification_count32_3_14,215.115
verification_count32_3_15,180.082
verification_count32_3_16,146.958
verification_count32_3_17,120.182
verification_count32_3_18,99.2288
verification_count32_3_19,82.81
verification_count32_3_20,66.4866
verification_count32_3_21,57.2272
verification_count32_3_22,45.8199
verification_count32_3_23,37.2287
verification_count32_3_24,30.833
verification_count32_3_25,25.2964
verification_count32_3_26,18.1371
verification_count32_3_27,1.19323
verification_count32_3_28,0.238645
verification_count32_3_29,0.0954582
verification_count32_3_30,0.0954582
verification_count32_3_31,0.0954582
reference_count32_0,14152.7
reference_count32_1,8832.85
reference_count32_2,5802.31
reference_count32_3,4023.69
reference_count32_4,2753.25
reference_count32_5,1901.05
reference_count32_6,1368.92
reference_count32_7,999.364
reference_count32_8,742.562
reference_count32_9,575.733
reference_count32_10,458.147
reference_count32_11,369.9
reference_count32_12,302.133
reference_count32_13,252.775
reference_count32_14,213.541
reference_count32_15,178.795
reference_count32_16,146.579
reference_count32_17,118.736
reference_count32_18,96.7609
reference_count32_19,80.4231
reference_count32_20,65.1209
reference_count32_21,55.4563
reference_count32_22,45.1014
reference_count32_23,37.1626
reference_count32_24,31.1798
reference_count32_25,25.7722
reference_count32_26,19.6743
reference_count32_27,1.84087
reference_count32_28,0.345164
reference_count32_29,0.0443293
reference_count32_30,0.0443293
reference_count32_31,0.0443293
Measured Counter Data
pump_current_sampling,37
pump_current_emptying,328
led_level,11604
no_noise_threshold,32
CALIBRATION DOCUMENT VALUES
date_,46163.5
serial_number_,63010056
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
