product,LPA3 NAVAIR
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1087357
verification_count_1_1,460475
verification_count_1_2,36503
verification_count_1_3,10982
verification_count_1_4,5207
verification_count_1_5,0
verification_count_1_6,0
verification_count_1_7,0
verification_count_2_0,1087357
verification_count_2_1,460475
verification_count_2_2,36503
verification_count_2_3,10982
verification_count_2_4,5207
verification_count_2_5,0
verification_count_2_6,0
verification_count_2_7,0
verification_count_3_0,1087357
verification_count_3_1,460475
verification_count_3_2,36503
verification_count_3_3,10982
verification_count_3_4,5207
verification_count_3_5,0
verification_count_3_6,0
verification_count_3_7,0
reference_count_0,0
reference_count_1,0
reference_count_2,0
reference_count_3,0
reference_count_4,0
reference_count_5,0
reference_count_6,0
reference_count_7,0
verification_count32_1_0,10873.6
verification_count32_1_1,7070.31
verification_count32_1_2,4604.76
verification_count32_1_3,3212.49
verification_count32_1_4,2210.92
verification_count32_1_5,1508.64
verification_count32_1_6,1077.97
verification_count32_1_7,783.775
verification_count32_1_8,588.222
verification_count32_1_9,455.228
verification_count32_1_10,365.04
verification_count32_1_11,297.674
verification_count32_1_12,247.395
verification_count32_1_13,209.571
verification_count32_1_14,179.102
verification_count32_1_15,153.5
verification_count32_1_16,130.851
verification_count32_1_17,109.825
verification_count32_1_18,91.8102
verification_count32_1_19,76.1706
verification_count32_1_20,63.1376
verification_count32_1_21,52.074
verification_count32_1_22,42.9799
verification_count32_1_23,35.6814
verification_count32_1_24,29.7731
verification_count32_1_25,25.1392
verification_count32_1_26,21.1424
verification_count32_1_27,0
verification_count32_1_28,0
verification_count32_1_29,0
verification_count32_1_30,0
verification_count32_1_31,0
verification_count32_2_0,10873.6
verification_count32_2_1,7070.31
verification_count32_2_2,4604.76
verification_count32_2_3,3212.49
verification_count32_2_4,2210.92
verification_count32_2_5,1508.64
verification_count32_2_6,1077.97
verification_count32_2_7,783.775
verification_count32_2_8,588.222
verification_count32_2_9,455.228
verification_count32_2_10,365.04
verification_count32_2_11,297.674
verification_count32_2_12,247.395
verification_count32_2_13,209.571
verification_count32_2_14,179.102
verification_count32_2_15,153.5
verification_count32_2_16,130.851
verification_count32_2_17,109.825
verification_count32_2_18,91.8102
verification_count32_2_19,76.1706
verification_count32_2_20,63.1376
verification_count32_2_21,52.074
verification_count32_2_22,42.9799
verification_count32_2_23,35.6814
verification_count32_2_24,29.7731
verification_count32_2_25,25.1392
verification_count32_2_26,21.1424
verification_count32_2_27,0
verification_count32_2_28,0
verification_count32_2_29,0
verification_count32_2_30,0
verification_count32_2_31,0
verification_count32_3_0,10873.6
verification_count32_3_1,7070.31
verification_count32_3_2,4604.76
verification_count32_3_3,3212.49
verification_count32_3_4,2210.92
verification_count32_3_5,1508.64
verification_count32_3_6,1077.97
verification_count32_3_7,783.775
verification_count32_3_8,588.222
verification_count32_3_9,455.228
verification_count32_3_10,365.04
verification_count32_3_11,297.674
verification_count32_3_12,247.395
verification_count32_3_13,209.571
verification_count32_3_14,179.102
verification_count32_3_15,153.5
verification_count32_3_16,130.851
verification_count32_3_17,109.825
verification_count32_3_18,91.8102
verification_count32_3_19,76.1706
verification_count32_3_20,63.1376
verification_count32_3_21,52.074
verification_count32_3_22,42.9799
verification_count32_3_23,35.6814
verification_count32_3_24,29.7731
verification_count32_3_25,25.1392
verification_count32_3_26,21.1424
verification_count32_3_27,0
verification_count32_3_28,0
verification_count32_3_29,0
verification_count32_3_30,0
verification_count32_3_31,0
reference_count32_0,0
reference_count32_1,0
reference_count32_2,0
reference_count32_3,0
reference_count32_4,0
reference_count32_5,0
reference_count32_6,0
reference_count32_7,0
reference_count32_8,0
reference_count32_9,0
reference_count32_10,0
reference_count32_11,0
reference_count32_12,0
reference_count32_13,0
reference_count32_14,0
reference_count32_15,0
reference_count32_16,0
reference_count32_17,0
reference_count32_18,0
reference_count32_19,0
reference_count32_20,0
reference_count32_21,0
reference_count32_22,0
reference_count32_23,0
reference_count32_24,0
reference_count32_25,0
reference_count32_26,0
reference_count32_27,0
reference_count32_28,0
reference_count32_29,0
reference_count32_30,0
reference_count32_31,0
Measured Counter Data
pump_current_sampling,345
pump_current_emptying,345
led_level,10000
no_noise_threshold,0
CALIBRATION DOCUMENT VALUES
date_,46181.9
serial_number_,-1
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00304
rig_cleanliness_count,0
