product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1366436
verification_count_1_1,555856
verification_count_1_2,42126
verification_count_1_3,11267
verification_count_1_4,5451
verification_count_1_5,370
verification_count_1_6,64
verification_count_1_7,11
verification_count_2_0,1393315
verification_count_2_1,564566
verification_count_2_2,41804
verification_count_2_3,11633
verification_count_2_4,5872
verification_count_2_5,381
verification_count_2_6,70
verification_count_2_7,23
verification_count_3_0,1403860
verification_count_3_1,561172
verification_count_3_2,40766
verification_count_3_3,11240
verification_count_3_4,5673
verification_count_3_5,310
verification_count_3_6,64
verification_count_3_7,17
reference_count_0,1.27664e+06
reference_count_1,528471
reference_count_2,40866.8
reference_count_3,11621.2
reference_count_4,5776.63
reference_count_5,373.782
reference_count_6,101.941
reference_count_7,33.9802
verification_count32_1_0,13664.4
verification_count32_1_1,8564.26
verification_count32_1_2,5558.57
verification_count32_1_3,3802.94
verification_count32_1_4,2549.7
verification_count32_1_5,1747.11
verification_count32_1_6,1247.89
verification_count32_1_7,895.351
verification_count32_1_8,671.058
verification_count32_1_9,525.837
verification_count32_1_10,421.269
verification_count32_1_11,343.783
verification_count32_1_12,281.688
verification_count32_1_13,234.339
verification_count32_1_14,194.567
verification_count32_1_15,164.196
verification_count32_1_16,137.877
verification_count32_1_17,112.675
verification_count32_1_18,94.6401
verification_count32_1_19,78.7787
verification_count32_1_20,66.6769
verification_count32_1_21,54.5165
verification_count32_1_22,43.9422
verification_count32_1_23,35.6589
verification_count32_1_24,28.3744
verification_count32_1_25,25.1434
verification_count32_1_26,19.915
verification_count32_1_27,3.70101
verification_count32_1_28,0.646208
verification_count32_1_29,0.117492
verification_count32_1_30,0.117492
verification_count32_1_31,0.117492
verification_count32_2_0,13933.2
verification_count32_2_1,8692.97
verification_count32_2_2,5645.66
verification_count32_2_3,3852.07
verification_count32_2_4,2585.33
verification_count32_2_5,1774.77
verification_count32_2_6,1255.65
verification_count32_2_7,902.548
verification_count32_2_8,672.467
verification_count32_2_9,527.919
verification_count32_2_10,418.041
verification_count32_2_11,342.071
verification_count32_2_12,277.364
verification_count32_2_13,231.371
verification_count32_2_14,196.466
verification_count32_2_15,168.014
verification_count32_2_16,141.263
verification_count32_2_17,116.331
verification_count32_2_18,95.7399
verification_count32_2_19,80.2526
verification_count32_2_20,68.7544
verification_count32_2_21,58.7228
verification_count32_2_22,46.99
verification_count32_2_23,39.5983
verification_count32_2_24,30.8574
verification_count32_2_25,26.9269
verification_count32_2_26,21.8231
verification_count32_2_27,3.81317
verification_count32_2_28,0.70397
verification_count32_2_29,0.234657
verification_count32_2_30,0.234657
verification_count32_2_31,0.234657
verification_count32_3_0,14038.6
verification_count32_3_1,8697.4
verification_count32_3_2,5611.73
verification_count32_3_3,3835.25
verification_count32_3_4,2552.6
verification_count32_3_5,1746.41
verification_count32_3_6,1239.58
verification_count32_3_7,888.881
verification_count32_3_8,660.961
verification_count32_3_9,515.735
verification_count32_3_10,407.665
verification_count32_3_11,330.246
verification_count32_3_12,269.999
verification_count32_3_13,228.506
verification_count32_3_14,192.58
verification_count32_3_15,163.453
verification_count32_3_16,136.904
verification_count32_3_17,112.407
verification_count32_3_18,94.2975
verification_count32_3_19,79.3529
verification_count32_3_20,68.1591
verification_count32_3_21,56.7309
verification_count32_3_22,45.1854
verification_count32_3_23,35.867
verification_count32_3_24,27.838
verification_count32_3_25,24.9663
verification_count32_3_26,20.7466
verification_count32_3_27,3.10613
verification_count32_3_28,0.644669
verification_count32_3_29,0.175819
verification_count32_3_30,0.175819
verification_count32_3_31,0.175819
reference_count32_0,12766.4
reference_count32_1,8065.88
reference_count32_2,5284.71
reference_count32_3,3655.93
reference_count32_4,2480.33
reference_count32_5,1699.92
reference_count32_6,1209.47
reference_count32_7,871.705
reference_count32_8,652.873
reference_count32_9,514.573
reference_count32_10,408.668
reference_count32_11,334.365
reference_count32_12,274.786
reference_count32_13,231.518
reference_count32_14,196.405
reference_count32_15,168.542
reference_count32_16,141.358
reference_count32_17,116.212
reference_count32_18,96.7303
reference_count32_19,81.0994
reference_count32_20,68.9798
reference_count32_21,57.7663
reference_count32_22,45.4202
reference_count32_23,37.3782
reference_count32_24,29.676
reference_count32_25,26.0515
reference_count32_26,21.0677
reference_count32_27,3.73782
reference_count32_28,1.01941
reference_count32_29,0.339802
reference_count32_30,0.339802
reference_count32_31,0.339802
Measured Counter Data
pump_current_sampling,31
pump_current_emptying,259
led_level,9295
no_noise_threshold,0
CALIBRATION DOCUMENT VALUES
date_,46162.7
serial_number_,63010052
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
