product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1292710
verification_count_1_1,526094
verification_count_1_2,40462
verification_count_1_3,11421
verification_count_1_4,5992
verification_count_1_5,340
verification_count_1_6,121
verification_count_1_7,42
verification_count_2_0,1300181
verification_count_2_1,531858
verification_count_2_2,41286
verification_count_2_3,11896
verification_count_2_4,5996
verification_count_2_5,424
verification_count_2_6,139
verification_count_2_7,60
verification_count_3_0,1312552
verification_count_3_1,533935
verification_count_3_2,40697
verification_count_3_3,11463
verification_count_3_4,5783
verification_count_3_5,321
verification_count_3_6,91
verification_count_3_7,30
reference_count_0,1.27664e+06
reference_count_1,528471
reference_count_2,40866.8
reference_count_3,11621.2
reference_count_4,5776.63
reference_count_5,373.782
reference_count_6,101.941
reference_count_7,33.9802
verification_count32_1_0,12927.1
verification_count32_1_1,8103.39
verification_count32_1_2,5260.95
verification_count32_1_3,3657.88
verification_count32_1_4,2470.18
verification_count32_1_5,1700.95
verification_count32_1_6,1209.31
verification_count32_1_7,870.146
verification_count32_1_8,649.072
verification_count32_1_9,511.425
verification_count32_1_10,404.623
verification_count32_1_11,329.576
verification_count32_1_12,271.044
verification_count32_1_13,229.877
verification_count32_1_14,191.807
verification_count32_1_15,163.756
verification_count32_1_16,138.133
verification_count32_1_17,114.21
verification_count32_1_18,95.8733
verification_count32_1_19,81.2403
verification_count32_1_20,70.3718
verification_count32_1_21,59.9284
verification_count32_1_22,46.8741
verification_count32_1_23,36.4913
verification_count32_1_24,29.3874
verification_count32_1_25,25.6229
verification_count32_1_26,20.9476
verification_count32_1_27,3.40019
verification_count32_1_28,1.21435
verification_count32_1_29,0.425024
verification_count32_1_30,0.425024
verification_count32_1_31,0.425024
verification_count32_2_0,13001.8
verification_count32_2_1,8165.59
verification_count32_2_2,5318.59
verification_count32_2_3,3686.8
verification_count32_2_4,2499.69
verification_count32_2_5,1725.86
verification_count32_2_6,1223.23
verification_count32_2_7,880.716
verification_count32_2_8,657.35
verification_count32_2_9,517.322
verification_count32_2_10,412.862
verification_count32_2_11,333.834
verification_count32_2_12,271.377
verification_count32_2_13,231.984
verification_count32_2_14,197.873
verification_count32_2_15,168.677
verification_count32_2_16,143.185
verification_count32_2_17,118.966
verification_count32_2_18,99.7254
verification_count32_2_19,83.7621
verification_count32_2_20,71.1977
verification_count32_2_21,59.9688
verification_count32_2_22,46.8582
verification_count32_2_23,37.268
verification_count32_2_24,29.1953
verification_count32_2_25,25.25
verification_count32_2_26,19.0589
verification_count32_2_27,4.2488
verification_count32_2_28,1.39603
verification_count32_2_29,0.606971
verification_count32_2_30,0.606971
verification_count32_2_31,0.606971
verification_count32_3_0,13125.5
verification_count32_3_1,8212.7
verification_count32_3_2,5339.36
verification_count32_3_3,3703.81
verification_count32_3_4,2524.09
verification_count32_3_5,1732.32
verification_count32_3_6,1223.22
verification_count32_3_7,879.13
verification_count32_3_8,653.5
verification_count32_3_9,515.048
verification_count32_3_10,406.972
verification_count32_3_11,329.453
verification_count32_3_12,270.282
verification_count32_3_13,228.12
verification_count32_3_14,193.614
verification_count32_3_15,165.668
verification_count32_3_16,139.302
verification_count32_3_17,114.637
verification_count32_3_18,95.6223
verification_count32_3_19,80.9205
verification_count32_3_20,68.9525
verification_count32_3_21,57.8351
verification_count32_3_22,45.5026
verification_count32_3_23,35.9039
verification_count32_3_24,27.6418
verification_count32_3_25,24.3612
verification_count32_3_26,19.2581
verification_count32_3_27,3.21981
verification_count32_3_28,0.911267
verification_count32_3_29,0.303756
verification_count32_3_30,0.303756
verification_count32_3_31,0.303756
reference_count32_0,12766.4
reference_count32_1,8065.88
reference_count32_2,5284.71
reference_count32_3,3655.93
reference_count32_4,2480.33
reference_count32_5,1699.92
reference_count32_6,1209.47
reference_count32_7,871.705
reference_count32_8,652.873
reference_count32_9,514.573
reference_count32_10,408.668
reference_count32_11,334.365
reference_count32_12,274.786
reference_count32_13,231.518
reference_count32_14,196.405
reference_count32_15,168.542
reference_count32_16,141.358
reference_count32_17,116.212
reference_count32_18,96.7303
reference_count32_19,81.0994
reference_count32_20,68.9798
reference_count32_21,57.7663
reference_count32_22,45.4202
reference_count32_23,37.3782
reference_count32_24,29.676
reference_count32_25,26.0515
reference_count32_26,21.0677
reference_count32_27,3.73782
reference_count32_28,1.01941
reference_count32_29,0.339802
reference_count32_30,0.339802
reference_count32_31,0.339802
Measured Counter Data
pump_current_sampling,40
pump_current_emptying,290
led_level,12999
no_noise_threshold,37
CALIBRATION DOCUMENT VALUES
date_,46162.7
serial_number_,63010058
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
