product,LPA3 NAVAIR
threshold32_13_sz, 17
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1083253
verification_count_1_1,457072
verification_count_1_2,36217
verification_count_1_3,10908
verification_count_1_4,5622
verification_count_1_5,401
verification_count_1_6,40
verification_count_1_7,17
verification_count_2_0,1091030
verification_count_2_1,459159
verification_count_2_2,35445
verification_count_2_3,10488
verification_count_2_4,5453
verification_count_2_5,401
verification_count_2_6,58
verification_count_2_7,5
verification_count_3_0,1088871
verification_count_3_1,460200
verification_count_3_2,36201
verification_count_3_3,10714
verification_count_3_4,5560
verification_count_3_5,425
verification_count_3_6,64
verification_count_3_7,5
reference_count_0,1.08612e+06
reference_count_1,459103
reference_count_2,36722.2
reference_count_3,10859.7
reference_count_4,5699.14
reference_count_5,432.73
reference_count_6,82.8632
reference_count_7,13.8105
verification_count32_1_0,10832.5
verification_count32_1_1,6941.28
verification_count32_1_2,4570.73
verification_count32_1_3,3192.75
verification_count32_1_4,2161.35
verification_count32_1_5,1483.8
verification_count32_1_6,1059.92
verification_count32_1_7,779.648
verification_count32_1_8,575.568
verification_count32_1_9,451.001
verification_count32_1_10,362.175
verification_count32_1_11,296.166
verification_count32_1_12,246.456
verification_count32_1_13,208.62
verification_count32_1_14,179.632
verification_count32_1_15,150.935
verification_count32_1_16,129.689
verification_count32_1_17,109.083
verification_count32_1_18,92.843
verification_count32_1_19,76.4281
verification_count32_1_20,63.7386
verification_count32_1_21,56.2297
verification_count32_1_22,46.4506
verification_count32_1_23,37.4282
verification_count32_1_24,29.7447
verification_count32_1_25,24.5641
verification_count32_1_26,19.6746
verification_count32_1_27,4.0164
verification_count32_1_28,0.407461
verification_count32_1_29,0.174626
verification_count32_1_30,0.174626
verification_count32_1_31,0.174626
verification_count32_2_0,10910.3
verification_count32_2_1,6988.79
verification_count32_2_2,4591.6
verification_count32_2_3,3205.33
verification_count32_2_4,2173.11
verification_count32_2_5,1494.7
verification_count32_2_6,1064.76
verification_count32_2_7,767.808
verification_count32_2_8,568.639
verification_count32_2_9,441.525
verification_count32_2_10,354.454
verification_count32_2_11,290.256
verification_count32_2_12,239.853
verification_count32_2_13,205.571
verification_count32_2_14,175.888
verification_count32_2_15,148.999
verification_count32_2_16,127.871
verification_count32_2_17,104.881
verification_count32_2_18,90.4468
verification_count32_2_19,76.0707
verification_count32_2_20,63.9064
verification_count32_2_21,54.5358
verification_count32_2_22,44.7578
verification_count32_2_23,36.1438
verification_count32_2_24,29.7415
verification_count32_2_25,24.2705
verification_count32_2_26,18.6248
verification_count32_2_27,4.01598
verification_count32_2_28,0.582026
verification_count32_2_29,0.0582025
verification_count32_2_30,0.0582025
verification_count32_2_31,0.0582025
verification_count32_3_0,10888.7
verification_count32_3_1,6972.54
verification_count32_3_2,4602.01
verification_count32_3_3,3201.76
verification_count32_3_4,2176.1
verification_count32_3_5,1498.72
verification_count32_3_6,1068.28
verification_count32_3_7,780.045
verification_count32_3_8,582.472
verification_count32_3_9,452.852
verification_count32_3_10,362.014
verification_count32_3_11,294.7
verification_count32_3_12,242.468
verification_count32_3_13,208.521
verification_count32_3_14,180.337
verification_count32_3_15,152.038
verification_count32_3_16,129.969
verification_count32_3_17,107.143
verification_count32_3_18,91.1295
verification_count32_3_19,75.8733
verification_count32_3_20,64.7514
verification_count32_3_21,55.6094
verification_count32_3_22,46.7002
verification_count32_3_23,37.9658
verification_count32_3_24,31.0364
verification_count32_3_25,25.7375
verification_count32_3_26,20.1475
verification_count32_3_27,4.25077
verification_count32_3_28,0.640527
verification_count32_3_29,0.0582297
verification_count32_3_30,0.0582297
verification_count32_3_31,0.0582297
reference_count32_0,10861.2
reference_count32_1,6936.89
reference_count32_2,4591.03
reference_count32_3,3192.76
reference_count32_4,2177.87
reference_count32_5,1499.27
reference_count32_6,1073.77
reference_count32_7,786.924
reference_count32_8,584.692
reference_count32_9,456.898
reference_count32_10,367.222
reference_count32_11,300.195
reference_count32_12,248.083
reference_count32_13,210.703
reference_count32_14,180.734
reference_count32_15,152.514
reference_count32_16,130.832
reference_count32_17,108.597
reference_count32_18,92.4385
reference_count32_19,77.2929
reference_count32_20,66.1064
reference_count32_21,56.9914
reference_count32_22,47.0479
reference_count32_23,38.2552
reference_count32_24,30.9816
reference_count32_25,25.5034
reference_count32_26,20.4396
reference_count32_27,4.3273
reference_count32_28,0.828632
reference_count32_29,0.138105
reference_count32_30,0.138105
reference_count32_31,0.138105
Measured Counter Data
pump_current_sampling,37
pump_current_emptying,280
led_level,10850
no_noise_threshold,35
CALIBRATION DOCUMENT VALUES
date_,46164.4
serial_number_,63010063
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
