product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1848367
verification_count_1_1,699160
verification_count_1_2,46163
verification_count_1_3,16102
verification_count_1_4,10416
verification_count_1_5,4611
verification_count_1_6,2548
verification_count_1_7,708
verification_count_2_0,1846056
verification_count_2_1,695810
verification_count_2_2,45756
verification_count_2_3,16076
verification_count_2_4,10134
verification_count_2_5,4527
verification_count_2_6,2581
verification_count_2_7,733
verification_count_3_0,1851783
verification_count_3_1,700586
verification_count_3_2,46764
verification_count_3_3,16251
verification_count_3_4,10239
verification_count_3_5,4652
verification_count_3_6,2698
verification_count_3_7,801
reference_count_0,1.85244e+06
reference_count_1,683940
reference_count_2,45430
reference_count_3,16020
reference_count_4,10100
reference_count_5,4560
reference_count_6,2680
reference_count_7,820
verification_count32_1_0,18483.7
verification_count32_1_1,11090.7
verification_count32_1_2,6991.61
verification_count32_1_3,4611.55
verification_count32_1_4,3048.73
verification_count32_1_5,2045.18
verification_count32_1_6,1442.17
verification_count32_1_7,1021.48
verification_count32_1_8,757.012
verification_count32_1_9,588.747
verification_count32_1_10,461.631
verification_count32_1_11,375.87
verification_count32_1_12,312.751
verification_count32_1_13,273.153
verification_count32_1_14,239.19
verification_count32_1_15,209.052
verification_count32_1_16,184.394
verification_count32_1_17,161.028
verification_count32_1_18,141.074
verification_count32_1_19,125.41
verification_count32_1_20,113.417
verification_count32_1_21,104.164
verification_count32_1_22,92.1193
verification_count32_1_23,84.1584
verification_count32_1_24,76.9729
verification_count32_1_25,71.8035
verification_count32_1_26,67.5128
verification_count32_1_27,46.1114
verification_count32_1_28,25.4853
verification_count32_1_29,7.08213
verification_count32_1_30,7.08213
verification_count32_1_31,7.08213
verification_count32_2_0,18460.6
verification_count32_2_1,11078.7
verification_count32_2_2,6958.1
verification_count32_2_3,4604.15
verification_count32_2_4,3045.96
verification_count32_2_5,2037.8
verification_count32_2_6,1438.62
verification_count32_2_7,1026.9
verification_count32_2_8,752.042
verification_count32_2_9,583.172
verification_count32_2_10,457.565
verification_count32_2_11,372.743
verification_count32_2_12,313.424
verification_count32_2_13,272.174
verification_count32_2_14,236.965
verification_count32_2_15,206.815
verification_count32_2_16,182.964
verification_count32_2_17,160.765
verification_count32_2_18,141.353
verification_count32_2_19,125.246
verification_count32_2_20,111.513
verification_count32_2_21,101.343
verification_count32_2_22,90.1397
verification_count32_2_23,83.3766
verification_count32_2_24,77.388
verification_count32_2_25,71.3993
verification_count32_2_26,66.3399
verification_count32_2_27,45.2764
verification_count32_2_28,25.8132
verification_count32_2_29,7.33095
verification_count32_2_30,7.33095
verification_count32_2_31,7.33095
verification_count32_3_0,18517.8
verification_count32_3_1,11138.3
verification_count32_3_2,7005.87
verification_count32_3_3,4640.91
verification_count32_3_4,3068.27
verification_count32_3_5,2048.82
verification_count32_3_6,1446.67
verification_count32_3_7,1029.11
verification_count32_3_8,762.543
verification_count32_3_9,595.479
verification_count32_3_10,467.647
verification_count32_3_11,382.461
verification_count32_3_12,321.414
verification_count32_3_13,279.234
verification_count32_3_14,242.999
verification_count32_3_15,211.312
verification_count32_3_16,183.658
verification_count32_3_17,162.516
verification_count32_3_18,141.943
verification_count32_3_19,124.678
verification_count32_3_20,112.014
verification_count32_3_21,102.4
verification_count32_3_22,90.7174
verification_count32_3_23,84.0493
verification_count32_3_24,77.2778
verification_count32_3_25,70.8165
verification_count32_3_26,66.4744
verification_count32_3_27,46.5218
verification_count32_3_28,26.9826
verification_count32_3_29,8.01208
verification_count32_3_30,8.01208
verification_count32_3_31,8.01208
reference_count32_0,18524.4
reference_count32_1,11026.6
reference_count32_2,6839.4
reference_count32_3,4559.3
reference_count32_4,3015.6
reference_count32_5,2016.1
reference_count32_6,1413.6
reference_count32_7,1005.6
reference_count32_8,740
reference_count32_9,577.1
reference_count32_10,454.3
reference_count32_11,370.8
reference_count32_12,311.2
reference_count32_13,270.2
reference_count32_14,235.9
reference_count32_15,207.3
reference_count32_16,182.6
reference_count32_17,160.2
reference_count32_18,140.7
reference_count32_19,124.1
reference_count32_20,111.2
reference_count32_21,101
reference_count32_22,90.1
reference_count32_23,82.5
reference_count32_24,75.6
reference_count32_25,69.7
reference_count32_26,65.9
reference_count32_27,45.6
reference_count32_28,26.8
reference_count32_29,8.2
reference_count32_30,8.2
reference_count32_31,8.2
Measured Counter Data
pump_current_sampling,43
pump_current_emptying,305
led_level,13467
no_noise_threshold,31
CALIBRATION DOCUMENT VALUES
date_,46160.6
serial_number_,63010046
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
