product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1107725
verification_count_1_1,487502
verification_count_1_2,37954
verification_count_1_3,11379
verification_count_1_4,5524
verification_count_1_5,405
verification_count_1_6,68
verification_count_1_7,5
verification_count_2_0,1105326
verification_count_2_1,485547
verification_count_2_2,38308
verification_count_2_3,11141
verification_count_2_4,5527
verification_count_2_5,541
verification_count_2_6,136
verification_count_2_7,11
verification_count_3_0,1114791
verification_count_3_1,488432
verification_count_3_2,38293
verification_count_3_3,11582
verification_count_3_4,5742
verification_count_3_5,479
verification_count_3_6,91
verification_count_3_7,5
reference_count_0,1.11004e+06
reference_count_1,480388
reference_count_2,37717.8
reference_count_3,11138.5
reference_count_4,5496.74
reference_count_5,460.139
reference_count_6,88.4012
reference_count_7,18.1336
verification_count32_1_0,11077.3
verification_count32_1_1,7341.33
verification_count32_1_2,4875.03
verification_count32_1_3,3404.25
verification_count32_1_4,2287
verification_count32_1_5,1591.36
verification_count32_1_6,1129.52
verification_count32_1_7,825.126
verification_count32_1_8,605.819
verification_count32_1_9,469.087
verification_count32_1_10,379.55
verification_count32_1_11,308.331
verification_count32_1_12,262.278
verification_count32_1_13,222.103
verification_count32_1_14,189.575
verification_count32_1_15,164.751
verification_count32_1_16,135.933
verification_count32_1_17,113.791
verification_count32_1_18,92.1055
verification_count32_1_19,77.7247
verification_count32_1_20,63.7434
verification_count32_1_21,55.2405
verification_count32_1_22,47.0229
verification_count32_1_23,39.433
verification_count32_1_24,32.6421
verification_count32_1_25,26.4218
verification_count32_1_26,21.3429
verification_count32_1_27,4.05173
verification_count32_1_28,0.684799
verification_count32_1_29,0.0570666
verification_count32_1_30,0.0570666
verification_count32_1_31,0.0570666
verification_count32_2_0,11053.3
verification_count32_2_1,7313.98
verification_count32_2_2,4855.47
verification_count32_2_3,3389.03
verification_count32_2_4,2284.18
verification_count32_2_5,1585.32
verification_count32_2_6,1121.77
verification_count32_2_7,826.684
verification_count32_2_8,607.333
verification_count32_2_9,473.58
verification_count32_2_10,383.081
verification_count32_2_11,311.275
verification_count32_2_12,260.212
verification_count32_2_13,220.149
verification_count32_2_14,187.323
verification_count32_2_15,163.103
verification_count32_2_16,135.52
verification_count32_2_17,111.414
verification_count32_2_18,91.7525
verification_count32_2_19,77.3342
verification_count32_2_20,63.9988
verification_count32_2_21,55.2795
verification_count32_2_22,45.9902
verification_count32_2_23,38.0117
verification_count32_2_24,31.0591
verification_count32_2_25,26.101
verification_count32_2_26,21.8268
verification_count32_2_27,5.41397
verification_count32_2_28,1.36774
verification_count32_2_29,0.113978
verification_count32_2_30,0.113978
verification_count32_2_31,0.113978
verification_count32_3_0,11147.9
verification_count32_3_1,7371.52
verification_count32_3_2,4884.33
verification_count32_3_3,3406.18
verification_count32_3_4,2284.85
verification_count32_3_5,1583.42
verification_count32_3_6,1131.59
verification_count32_3_7,828.606
verification_count32_3_8,609.679
verification_count32_3_9,472.642
verification_count32_3_10,382.938
verification_count32_3_11,310
verification_count32_3_12,259.873
verification_count32_3_13,219.612
verification_count32_3_14,187.392
verification_count32_3_15,164.41
verification_count32_3_16,138.405
verification_count32_3_17,115.822
verification_count32_3_18,94.4942
verification_count32_3_19,79.7241
verification_count32_3_20,67.4633
verification_count32_3_21,57.4265
verification_count32_3_22,48.7583
verification_count32_3_23,41.0596
verification_count32_3_24,32.6196
verification_count32_3_25,28.0004
verification_count32_3_26,23.2101
verification_count32_3_27,4.79029
verification_count32_3_28,0.912436
verification_count32_3_29,0.0570273
verification_count32_3_30,0.0570273
verification_count32_3_31,0.0570273
reference_count32_0,11100.4
reference_count32_1,7198.17
reference_count32_2,4803.88
reference_count32_3,3362.53
reference_count32_4,2300.47
reference_count32_5,1582.04
reference_count32_6,1129
reference_count32_7,822.29
reference_count32_8,608.223
reference_count32_9,473.445
reference_count32_10,377.178
reference_count32_11,306.185
reference_count32_12,254.187
reference_count32_13,213.931
reference_count32_14,183.194
reference_count32_15,157.739
reference_count32_16,134.211
reference_count32_17,111.385
reference_count32_18,92.6172
reference_count32_19,77.113
reference_count32_20,65.6209
reference_count32_21,54.9674
reference_count32_22,44.6313
reference_count32_23,36.5392
reference_count32_24,29.6484
reference_count32_25,24.5483
reference_count32_26,21.0803
reference_count32_27,4.60139
reference_count32_28,0.884012
reference_count32_29,0.181336
reference_count32_30,0.181336
reference_count32_31,0.181336
Measured Counter Data
pump_current_sampling,35
pump_current_emptying,298
led_level,8137
no_noise_threshold,39
CALIBRATION DOCUMENT VALUES
date_,46162.6
serial_number_,63010060
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
