product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1016115
verification_count_1_1,447389
verification_count_1_2,35577
verification_count_1_3,10107
verification_count_1_4,5001
verification_count_1_5,371
verification_count_1_6,101
verification_count_1_7,13
verification_count_2_0,1018538
verification_count_2_1,446506
verification_count_2_2,35436
verification_count_2_3,10024
verification_count_2_4,4968
verification_count_2_5,371
verification_count_2_6,142
verification_count_2_7,27
verification_count_3_0,1019116
verification_count_3_1,448199
verification_count_3_2,35509
verification_count_3_3,10146
verification_count_3_4,4875
verification_count_3_5,344
verification_count_3_6,82
verification_count_3_7,4
reference_count_0,1.02224e+06
reference_count_1,444860
reference_count_2,35250
reference_count_3,10150
reference_count_4,5060
reference_count_5,400
reference_count_6,130
reference_count_7,20
verification_count32_1_0,10161.2
verification_count32_1_1,6704.25
verification_count32_1_2,4473.9
verification_count32_1_3,3139.15
verification_count32_1_4,2151.09
verification_count32_1_5,1481.29
verification_count32_1_6,1074.72
verification_count32_1_7,775.11
verification_count32_1_8,573.961
verification_count32_1_9,441.057
verification_count32_1_10,355.775
verification_count32_1_11,289.323
verification_count32_1_12,234.443
verification_count32_1_13,200.735
verification_count32_1_14,174.926
verification_count32_1_15,143.1
verification_count32_1_16,119.311
verification_count32_1_17,101.079
verification_count32_1_18,87.0724
verification_count32_1_19,72.6981
verification_count32_1_20,58.7371
verification_count32_1_21,50.0115
verification_count32_1_22,41.9748
verification_count32_1_23,33.7084
verification_count32_1_24,26.3605
verification_count32_1_25,21.6763
verification_count32_1_26,17.3134
verification_count32_1_27,3.71987
verification_count32_1_28,1.01033
verification_count32_1_29,0.137773
verification_count32_1_30,0.137773
verification_count32_1_31,0.137773
verification_count32_2_0,10185.4
verification_count32_2_1,6699.87
verification_count32_2_2,4465.07
verification_count32_2_3,3137.95
verification_count32_2_4,2142.14
verification_count32_2_5,1481.64
verification_count32_2_6,1063.36
verification_count32_2_7,757.533
verification_count32_2_8,563.753
verification_count32_2_9,436.923
verification_count32_2_10,354.36
verification_count32_2_11,283.92
verification_count32_2_12,230.47
verification_count32_2_13,197.821
verification_count32_2_14,172.657
verification_count32_2_15,142.167
verification_count32_2_16,119.253
verification_count32_2_17,100.242
verification_count32_2_18,88.5786
verification_count32_2_19,72.6905
verification_count32_2_20,58.8687
verification_count32_2_21,49.6848
verification_count32_2_22,41.5571
verification_count32_2_23,33.062
verification_count32_2_24,25.2557
verification_count32_2_25,19.6535
verification_count32_2_26,15.934
verification_count32_2_27,3.71947
verification_count32_2_28,1.4235
verification_count32_2_29,0.275517
verification_count32_2_30,0.275517
verification_count32_2_31,0.275517
verification_count32_3_0,10191.2
verification_count32_3_1,6697.19
verification_count32_3_2,4482
verification_count32_3_3,3144.95
verification_count32_3_4,2159.08
verification_count32_3_5,1482.36
verification_count32_3_6,1068.9
verification_count32_3_7,776.816
verification_count32_3_8,571.583
verification_count32_3_9,442.175
verification_count32_3_10,355.091
verification_count32_3_11,285.746
verification_count32_3_12,232.622
verification_count32_3_13,200.913
verification_count32_3_14,175.73
verification_count32_3_15,145.446
verification_count32_3_16,121.182
verification_count32_3_17,101.468
verification_count32_3_18,86.6704
verification_count32_3_19,69.7591
verification_count32_3_20,56.662
verification_count32_3_21,48.7578
verification_count32_3_22,41.4051
verification_count32_3_23,33.5009
verification_count32_3_24,26.7456
verification_count32_3_25,21.4608
verification_count32_3_26,17.187
verification_count32_3_27,3.44659
verification_count32_3_28,0.827183
verification_count32_3_29,0.0459546
verification_count32_3_30,0.0459546
verification_count32_3_31,0.0459546
reference_count32_0,10222.4
reference_count32_1,6648.9
reference_count32_2,4448.6
reference_count32_3,3127.4
reference_count32_4,2142.2
reference_count32_5,1483.5
reference_count32_6,1067.4
reference_count32_7,764.6
reference_count32_8,566.3
reference_count32_9,438.9
reference_count32_10,352.5
reference_count32_11,285.3
reference_count32_12,231.3
reference_count32_13,200.3
reference_count32_14,174.1
reference_count32_15,143.6
reference_count32_16,121.2
reference_count32_17,101.5
reference_count32_18,88.6
reference_count32_19,73
reference_count32_20,59.5
reference_count32_21,50.6
reference_count32_22,41.7
reference_count32_23,34
reference_count32_24,26.4
reference_count32_25,21.5
reference_count32_26,16.7
reference_count32_27,4
reference_count32_28,1.3
reference_count32_29,0.2
reference_count32_30,0.2
reference_count32_31,0.2
Measured Counter Data
pump_current_sampling,39
pump_current_emptying,273
led_level,11891
no_noise_threshold,31
CALIBRATION DOCUMENT VALUES
date_,46163.6
serial_number_,63010048
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
