product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1203122
verification_count_1_1,511959
verification_count_1_2,39597
verification_count_1_3,11630
verification_count_1_4,5386
verification_count_1_5,625
verification_count_1_6,172
verification_count_1_7,41
verification_count_2_0,1198586
verification_count_2_1,509513
verification_count_2_2,38877
verification_count_2_3,11054
verification_count_2_4,5190
verification_count_2_5,529
verification_count_2_6,77
verification_count_2_7,17
verification_count_3_0,1209719
verification_count_3_1,516122
verification_count_3_2,39779
verification_count_3_3,11502
verification_count_3_4,5408
verification_count_3_5,476
verification_count_3_6,89
verification_count_3_7,35
reference_count_0,1.2208e+06
reference_count_1,515433
reference_count_2,39407.9
reference_count_3,11030.1
reference_count_4,5153.43
reference_count_5,440.754
reference_count_6,101.712
reference_count_7,22.6027
verification_count32_1_0,12031.2
verification_count32_1_1,7770.98
verification_count32_1_2,5119.6
verification_count32_1_3,3534.55
verification_count32_1_4,2418.95
verification_count32_1_5,1664.35
verification_count32_1_6,1204.92
verification_count32_1_7,862.085
verification_count32_1_8,644.255
verification_count32_1_9,501.378
verification_count32_1_10,395.979
verification_count32_1_11,325.136
verification_count32_1_12,268.951
verification_count32_1_13,222.716
verification_count32_1_14,190.303
verification_count32_1_15,162.896
verification_count32_1_16,136.561
verification_count32_1_17,116.303
verification_count32_1_18,97.237
verification_count32_1_19,81.4479
verification_count32_1_20,66.5525
verification_count32_1_21,53.8617
verification_count32_1_22,44.0903
verification_count32_1_23,36.4043
verification_count32_1_24,30.1482
verification_count32_1_25,26.0967
verification_count32_1_26,23.058
verification_count32_1_27,6.25606
verification_count32_1_28,1.72786
verification_count32_1_29,0.41707
verification_count32_1_30,0.41707
verification_count32_1_31,0.41707
verification_count32_2_0,11985.9
verification_count32_2_1,7742.21
verification_count32_2_2,5095.14
verification_count32_2_3,3534.39
verification_count32_2_4,2420.69
verification_count32_2_5,1663.32
verification_count32_2_6,1210.37
verification_count32_2_7,867.435
verification_count32_2_8,636.29
verification_count32_2_9,489.971
verification_count32_2_10,388.774
verification_count32_2_11,314.662
verification_count32_2_12,260.016
verification_count32_2_13,212.811
verification_count32_2_14,181.618
verification_count32_2_15,156.081
verification_count32_2_16,130.841
verification_count32_2_17,110.543
verification_count32_2_18,89.827
verification_count32_2_19,74.5285
verification_count32_2_20,63.3373
verification_count32_2_21,51.908
verification_count32_2_22,44.348
verification_count32_2_23,35.4784
verification_count32_2_24,28.6327
verification_count32_2_25,24.8825
verification_count32_2_26,22.5014
verification_count32_2_27,5.29795
verification_count32_2_28,0.773858
verification_count32_2_29,0.178583
verification_count32_2_30,0.178583
verification_count32_2_31,0.178583
verification_count32_3_0,12097.2
verification_count32_3_1,7843.96
verification_count32_3_2,5161.22
verification_count32_3_3,3565.71
verification_count32_3_4,2439.88
verification_count32_3_5,1668.9
verification_count32_3_6,1201.77
verification_count32_3_7,866.528
verification_count32_3_8,645.771
verification_count32_3_9,500.426
verification_count32_3_10,397.791
verification_count32_3_11,323.273
verification_count32_3_12,264.956
verification_count32_3_13,219.863
verification_count32_3_14,187.161
verification_count32_3_15,159.641
verification_count32_3_16,135.039
verification_count32_3_17,115.025
verification_count32_3_18,94.474
verification_count32_3_19,79.1651
verification_count32_3_20,65.6433
verification_count32_3_21,54.0872
verification_count32_3_22,46.1648
verification_count32_3_23,37.8849
verification_count32_3_24,31.0942
verification_count32_3_25,26.5075
verification_count32_3_26,23.4696
verification_count32_3_27,4.7654
verification_count32_3_28,0.893512
verification_count32_3_29,0.357405
verification_count32_3_30,0.357405
verification_count32_3_31,0.357405
reference_count32_0,12208
reference_count32_1,7808.34
reference_count32_2,5154.33
reference_count32_3,3578.24
reference_count32_4,2439.74
reference_count32_5,1677.8
reference_count32_6,1206.53
reference_count32_7,865.911
reference_count32_8,646.664
reference_count32_9,497.825
reference_count32_10,394.079
reference_count32_11,319.829
reference_count32_12,263.322
reference_count32_13,215.743
reference_count32_14,184.325
reference_count32_15,156.524
reference_count32_16,131.322
reference_count32_17,110.301
reference_count32_18,91.0891
reference_count32_19,76.6233
reference_count32_20,63.5137
reference_count32_21,51.5343
reference_count32_22,42.7192
reference_count32_23,34.6952
reference_count32_24,28.5925
reference_count32_25,24.298
reference_count32_26,21.3596
reference_count32_27,4.40754
reference_count32_28,1.01712
reference_count32_29,0.226027
reference_count32_30,0.226027
reference_count32_31,0.226027
Measured Counter Data
pump_current_sampling,29
pump_current_emptying,262
led_level,12920
no_noise_threshold,37
CALIBRATION DOCUMENT VALUES
date_,46162.6
serial_number_,63010051
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
