product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1414027
verification_count_1_1,572829
verification_count_1_2,46964
verification_count_1_3,12404
verification_count_1_4,5775
verification_count_1_5,201
verification_count_1_6,54
verification_count_1_7,0
verification_count_2_0,1433146
verification_count_2_1,582996
verification_count_2_2,46839
verification_count_2_3,12452
verification_count_2_4,5869
verification_count_2_5,176
verification_count_2_6,54
verification_count_2_7,18
verification_count_3_0,1428440
verification_count_3_1,581116
verification_count_3_2,47798
verification_count_3_3,12394
verification_count_3_4,5776
verification_count_3_5,152
verification_count_3_6,67
verification_count_3_7,6
reference_count_0,1.41527e+06
reference_count_1,580231
reference_count_2,45814.7
reference_count_3,11873.6
reference_count_4,5545.63
reference_count_5,184.087
reference_count_6,34.5164
reference_count_7,4.43293
verification_count32_1_0,14140.3
verification_count32_1_1,8830.21
verification_count32_1_2,5728.29
verification_count32_1_3,4007.55
verification_count32_1_4,2741.99
verification_count32_1_5,1896.01
verification_count32_1_6,1365.14
verification_count32_1_7,1001.19
verification_count32_1_8,752.917
verification_count32_1_9,586.673
verification_count32_1_10,469.643
verification_count32_1_11,384.264
verification_count32_1_12,313.034
verification_count32_1_13,261.136
verification_count32_1_14,220.155
verification_count32_1_15,183.442
verification_count32_1_16,150.327
verification_count32_1_17,124.043
verification_count32_1_18,99.8319
verification_count32_1_19,83.1221
verification_count32_1_20,67.51
verification_count32_1_21,57.7525
verification_count32_1_22,46.7143
verification_count32_1_23,38.5423
verification_count32_1_24,31.4681
verification_count32_1_25,26.8333
verification_count32_1_26,20.9177
verification_count32_1_27,2.01249
verification_count32_1_28,0.548862
verification_count32_1_29,0
verification_count32_1_30,0
verification_count32_1_31,0
verification_count32_2_0,14331.5
verification_count32_2_1,8952.57
verification_count32_2_2,5829.96
verification_count32_2_3,4065.92
verification_count32_2_4,2788.02
verification_count32_2_5,1926.52
verification_count32_2_6,1385.4
verification_count32_2_7,1020
verification_count32_2_8,761.311
verification_count32_2_9,588.463
verification_count32_2_10,468.391
verification_count32_2_11,379.923
verification_count32_2_12,311.773
verification_count32_2_13,259.79
verification_count32_2_14,220.01
verification_count32_2_15,184.44
verification_count32_2_16,151.859
verification_count32_2_17,124.526
verification_count32_2_18,101.89
verification_count32_2_19,84.9901
verification_count32_2_20,68.7608
verification_count32_2_21,58.6938
verification_count32_2_22,46.4913
verification_count32_2_23,37.4615
verification_count32_2_24,30.9942
verification_count32_2_25,25.9302
verification_count32_2_26,19.707
verification_count32_2_27,1.76935
verification_count32_2_28,0.54911
verification_count32_2_29,0.183037
verification_count32_2_30,0.183037
verification_count32_2_31,0.183037
verification_count32_3_0,14284.4
verification_count32_3_1,8928.35
verification_count32_3_2,5811.16
verification_count32_3_3,4066.25
verification_count32_3_4,2799.02
verification_count32_3_5,1931.56
verification_count32_3_6,1400.94
verification_count32_3_7,1027.15
verification_count32_3_8,766.38
verification_count32_3_9,592.047
verification_count32_3_10,477.981
verification_count32_3_11,384.654
verification_count32_3_12,314.262
verification_count32_3_13,262.963
verification_count32_3_14,223.985
verification_count32_3_15,186.715
verification_count32_3_16,151.824
verification_count32_3_17,123.948
verification_count32_3_18,99.3048
verification_count32_3_19,82.2864
verification_count32_3_20,66.8539
verification_count32_3_21,57.7652
verification_count32_3_22,46.6635
verification_count32_3_23,37.5748
verification_count32_3_24,30.987
verification_count32_3_25,25.7412
verification_count32_3_26,20.0074
verification_count32_3_27,1.52495
verification_count32_3_28,0.670979
verification_count32_3_29,0.0609981
verification_count32_3_30,0.0609981
verification_count32_3_31,0.0609981
reference_count32_0,14152.7
reference_count32_1,8832.85
reference_count32_2,5802.31
reference_count32_3,4023.69
reference_count32_4,2753.25
reference_count32_5,1901.05
reference_count32_6,1368.92
reference_count32_7,999.364
reference_count32_8,742.562
reference_count32_9,575.733
reference_count32_10,458.147
reference_count32_11,369.9
reference_count32_12,302.133
reference_count32_13,252.775
reference_count32_14,213.541
reference_count32_15,178.795
reference_count32_16,146.579
reference_count32_17,118.736
reference_count32_18,96.7609
reference_count32_19,80.4231
reference_count32_20,65.1209
reference_count32_21,55.4563
reference_count32_22,45.1014
reference_count32_23,37.1626
reference_count32_24,31.1798
reference_count32_25,25.7722
reference_count32_26,19.6743
reference_count32_27,1.84087
reference_count32_28,0.345164
reference_count32_29,0.0443293
reference_count32_30,0.0443293
reference_count32_31,0.0443293
Measured Counter Data
pump_current_sampling,23
pump_current_emptying,275
led_level,12114
no_noise_threshold,30
CALIBRATION DOCUMENT VALUES
date_,46163.5
serial_number_,63010064
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
