product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1657009
verification_count_1_1,622580
verification_count_1_2,43563
verification_count_1_3,14657
verification_count_1_4,9652
verification_count_1_5,4418
verification_count_1_6,2909
verification_count_1_7,808
verification_count_2_0,1683382
verification_count_2_1,631501
verification_count_2_2,43536
verification_count_2_3,15093
verification_count_2_4,9737
verification_count_2_5,4604
verification_count_2_6,2955
verification_count_2_7,700
verification_count_3_0,1689648
verification_count_3_1,629097
verification_count_3_2,42343
verification_count_3_3,14619
verification_count_3_4,9636
verification_count_3_5,4856
verification_count_3_6,3199
verification_count_3_7,873
reference_count_0,1.72178e+06
reference_count_1,641543
reference_count_2,42543.5
reference_count_3,14592
reference_count_4,9236.41
reference_count_5,4381.37
reference_count_6,2648.2
reference_count_7,871.969
verification_count32_1_0,16570.1
verification_count32_1_1,9894.9
verification_count32_1_2,6225.8
verification_count32_1_3,4190.44
verification_count32_1_4,2742.24
verification_count32_1_5,1831.11
verification_count32_1_6,1286.41
verification_count32_1_7,926.475
verification_count32_1_8,690.32
verification_count32_1_9,537.828
verification_count32_1_10,435.636
verification_count32_1_11,356.239
verification_count32_1_12,298.871
verification_count32_1_13,254.62
verification_count32_1_14,224.122
verification_count32_1_15,194.642
verification_count32_1_16,170.256
verification_count32_1_17,146.57
verification_count32_1_18,129.252
verification_count32_1_19,116.709
verification_count32_1_20,104.739
verification_count32_1_21,96.5251
verification_count32_1_22,86.9108
verification_count32_1_23,78.0605
verification_count32_1_24,71.3751
verification_count32_1_25,67.6822
verification_count32_1_26,62.5885
verification_count32_1_27,44.1876
verification_count32_1_28,29.0976
verification_count32_1_29,8.0862
verification_count32_1_30,8.0862
verification_count32_1_31,8.0862
verification_count32_2_0,16833.8
verification_count32_2_1,10045.9
verification_count32_2_2,6315.02
verification_count32_2_3,4249.96
verification_count32_2_4,2808.28
verification_count32_2_5,1883.04
verification_count32_2_6,1319.85
verification_count32_2_7,945.498
verification_count32_2_8,697.883
verification_count32_2_9,540.767
verification_count32_2_10,435.365
verification_count32_2_11,360.15
verification_count32_2_12,301.431
verification_count32_2_13,259.971
verification_count32_2_14,229.847
verification_count32_2_15,201.187
verification_count32_2_16,173.993
verification_count32_2_17,150.938
verification_count32_2_18,133.042
verification_count32_2_19,119.35
verification_count32_2_20,106.676
verification_count32_2_21,97.3775
verification_count32_2_22,87.6971
verification_count32_2_23,79.7999
verification_count32_2_24,73.6859
verification_count32_2_25,70.3742
verification_count32_2_26,64.8334
verification_count32_2_27,46.0457
verification_count32_2_28,29.5508
verification_count32_2_29,7.00558
verification_count32_2_30,7.00558
verification_count32_2_31,7.00558
verification_count32_3_0,16896.5
verification_count32_3_1,10054.5
verification_count32_3_2,6290.97
verification_count32_3_3,4219.64
verification_count32_3_4,2766.51
verification_count32_3_5,1857.57
verification_count32_3_6,1296.04
verification_count32_3_7,930.348
verification_count32_3_8,688.17
verification_count32_3_9,529.288
verification_count32_3_10,423.43
verification_count32_3_11,347.271
verification_count32_3_12,293.928
verification_count32_3_13,252.057
verification_count32_3_14,222.04
verification_count32_3_15,194.635
verification_count32_3_16,169.015
verification_count32_3_17,146.199
verification_count32_3_18,128.1
verification_count32_3_19,115.736
verification_count32_3_20,105.22
verification_count32_3_21,96.3616
verification_count32_3_22,86.3558
verification_count32_3_23,78.8992
verification_count32_3_24,73.4184
verification_count32_3_25,69.0846
verification_count32_3_26,65.7069
verification_count32_3_27,48.5632
verification_count32_3_28,31.9931
verification_count32_3_29,8.73118
verification_count32_3_30,8.73118
verification_count32_3_31,8.73118
reference_count32_0,17217.8
reference_count32_1,10273.6
reference_count32_2,6415.43
reference_count32_3,4307.42
reference_count32_4,2837.67
reference_count32_5,1897.77
reference_count32_6,1322.27
reference_count32_7,942.587
reference_count32_8,692.946
reference_count32_9,534.969
reference_count32_10,425.435
reference_count32_11,350.295
reference_count32_12,294.585
reference_count32_13,252.279
reference_count32_14,220.145
reference_count32_15,194.417
reference_count32_16,169.496
reference_count32_17,145.92
reference_count32_18,128.05
reference_count32_19,113.464
reference_count32_20,101.191
reference_count32_21,92.3641
reference_count32_22,83.4291
reference_count32_23,76.7009
reference_count32_24,71.6414
reference_count32_25,66.7433
reference_count32_26,63.4599
reference_count32_27,43.8137
reference_count32_28,26.482
reference_count32_29,8.71969
reference_count32_30,8.71969
reference_count32_31,8.71969
Measured Counter Data
pump_current_sampling,18
pump_current_emptying,224
led_level,12517
no_noise_threshold,0
CALIBRATION DOCUMENT VALUES
date_,46160.6
serial_number_,63010045
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
