product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1177397
verification_count_1_1,496450
verification_count_1_2,37139
verification_count_1_3,11505
verification_count_1_4,5924
verification_count_1_5,397
verification_count_1_6,89
verification_count_1_7,35
verification_count_2_0,1183501
verification_count_2_1,498600
verification_count_2_2,38771
verification_count_2_3,11971
verification_count_2_4,6116
verification_count_2_5,546
verification_count_2_6,118
verification_count_2_7,35
verification_count_3_0,1182262
verification_count_3_1,499865
verification_count_3_2,39019
verification_count_3_3,11519
verification_count_3_4,5979
verification_count_3_5,487
verification_count_3_6,118
verification_count_3_7,65
reference_count_0,1.18132e+06
reference_count_1,501618
reference_count_2,38258.4
reference_count_3,10950.3
reference_count_4,5531.48
reference_count_5,394.301
reference_count_6,78.8601
reference_count_7,10.962
verification_count32_1_0,11774
verification_count32_1_1,7605.27
verification_count32_1_2,4964.51
verification_count32_1_3,3482.39
verification_count32_1_4,2361.8
verification_count32_1_5,1621.87
verification_count32_1_6,1157.39
verification_count32_1_7,834.918
verification_count32_1_8,615.087
verification_count32_1_9,466.495
verification_count32_1_10,371.391
verification_count32_1_11,304.011
verification_count32_1_12,257.469
verification_count32_1_13,216.922
verification_count32_1_14,188.961
verification_count32_1_15,163.315
verification_count32_1_16,140.696
verification_count32_1_17,115.051
verification_count32_1_18,98.6656
verification_count32_1_19,80.5591
verification_count32_1_20,69.5765
verification_count32_1_21,59.2469
verification_count32_1_22,45.7709
verification_count32_1_23,35.7974
verification_count32_1_24,29.0891
verification_count32_1_25,22.2027
verification_count32_1_26,18.7595
verification_count32_1_27,3.97749
verification_count32_1_28,0.890484
verification_count32_1_29,0.356194
verification_count32_1_30,0.356194
verification_count32_1_31,0.356194
verification_count32_2_0,11835
verification_count32_2_1,7612.21
verification_count32_2_2,4986.01
verification_count32_2_3,3511.14
verification_count32_2_4,2391.34
verification_count32_2_5,1639.95
verification_count32_2_6,1175.15
verification_count32_2_7,848.48
verification_count32_2_8,628.699
verification_count32_2_9,484.574
verification_count32_2_10,387.719
verification_count32_2_11,316.814
verification_count32_2_12,268.06
verification_count32_2_13,228.035
verification_count32_2_14,199.055
verification_count32_2_15,169.779
verification_count32_2_16,145.788
verification_count32_2_17,119.718
verification_count32_2_18,99.3496
verification_count32_2_19,82.247
verification_count32_2_20,71.5578
verification_count32_2_21,61.1656
verification_count32_2_22,48.1605
verification_count32_2_23,37.5901
verification_count32_2_24,30.7016
verification_count32_2_25,24.0506
verification_count32_2_26,19.478
verification_count32_2_27,5.46334
verification_count32_2_28,1.18768
verification_count32_2_29,0.356305
verification_count32_2_30,0.356305
verification_count32_2_31,0.356305
verification_count32_3_0,11822.6
verification_count32_3_1,7663.98
verification_count32_3_2,4998.65
verification_count32_3_3,3510.28
verification_count32_3_4,2387.41
verification_count32_3_5,1638.43
verification_count32_3_6,1171.66
verification_count32_3_7,848.817
verification_count32_3_8,628.074
verification_count32_3_9,484.741
verification_count32_3_10,390.196
verification_count32_3_11,314.454
verification_count32_3_12,265.307
verification_count32_3_13,222.111
verification_count32_3_14,193.551
verification_count32_3_15,166.3
verification_count32_3_16,144.167
verification_count32_3_17,115.191
verification_count32_3_18,97.4598
verification_count32_3_19,82.2875
verification_count32_3_20,72.2916
verification_count32_3_21,59.7968
verification_count32_3_22,47.5994
verification_count32_3_23,37.068
verification_count32_3_24,30.2851
verification_count32_3_25,23.7997
verification_count32_3_26,19.9323
verification_count32_3_27,4.87894
verification_count32_3_28,1.18999
verification_count32_3_29,0.654492
verification_count32_3_30,0.654492
verification_count32_3_31,0.654492
reference_count32_0,11813.2
reference_count32_1,7564.6
reference_count32_2,5016.18
reference_count32_3,3528.2
reference_count32_4,2407.15
reference_count32_5,1633.19
reference_count32_6,1169.05
reference_count32_7,840.311
reference_count32_8,619.052
reference_count32_9,479.132
reference_count32_10,382.584
reference_count32_11,309.808
reference_count32_12,260.464
reference_count32_13,220.696
reference_count32_14,186.786
reference_count32_15,160.762
reference_count32_16,135.639
reference_count32_17,109.503
reference_count32_18,92.6043
reference_count32_19,77.8462
reference_count32_20,66.0172
reference_count32_21,55.3148
reference_count32_22,44.1617
reference_count32_23,37.2896
reference_count32_24,30.3048
reference_count32_25,25.4606
reference_count32_26,21.0669
reference_count32_27,3.94301
reference_count32_28,0.788601
reference_count32_29,0.10962
reference_count32_30,0.10962
reference_count32_31,0.10962
Measured Counter Data
pump_current_sampling,27
pump_current_emptying,312
led_level,12311
no_noise_threshold,30
CALIBRATION DOCUMENT VALUES
date_,46162.6
serial_number_,63010059
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
