product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1443077
verification_count_1_1,588111
verification_count_1_2,47076
verification_count_1_3,12122
verification_count_1_4,5515
verification_count_1_5,143
verification_count_1_6,23
verification_count_1_7,11
verification_count_2_0,1424740
verification_count_2_1,580711
verification_count_2_2,45733
verification_count_2_3,12357
verification_count_2_4,5636
verification_count_2_5,179
verification_count_2_6,23
verification_count_2_7,5
verification_count_3_0,1420326
verification_count_3_1,578927
verification_count_3_2,46206
verification_count_3_3,12094
verification_count_3_4,5600
verification_count_3_5,185
verification_count_3_6,59
verification_count_3_7,0
reference_count_0,1.41527e+06
reference_count_1,580231
reference_count_2,45814.7
reference_count_3,11873.6
reference_count_4,5545.63
reference_count_5,184.087
reference_count_6,34.5164
reference_count_7,4.43293
verification_count32_1_0,14430.8
verification_count32_1_1,8992.42
verification_count32_1_2,5881.12
verification_count32_1_3,4058.54
verification_count32_1_4,2792.29
verification_count32_1_5,1913.65
verification_count32_1_6,1375.67
verification_count32_1_7,1007.85
verification_count32_1_8,752.077
verification_count32_1_9,589.359
verification_count32_1_10,470.767
verification_count32_1_11,382.573
verification_count32_1_12,311.047
verification_count32_1_13,258.706
verification_count32_1_14,220.575
verification_count32_1_15,182.863
verification_count32_1_16,148.149
verification_count32_1_17,121.229
verification_count32_1_18,98.2664
verification_count32_1_19,82.4982
verification_count32_1_20,66.1305
verification_count32_1_21,55.1587
verification_count32_1_22,44.8464
verification_count32_1_23,36.9923
verification_count32_1_24,31.4165
verification_count32_1_25,25.2411
verification_count32_1_26,20.025
verification_count32_1_27,1.43892
verification_count32_1_28,0.23982
verification_count32_1_29,0.11991
verification_count32_1_30,0.11991
verification_count32_1_31,0.11991
verification_count32_2_0,14247.4
verification_count32_2_1,8850.12
verification_count32_2_2,5807.12
verification_count32_2_3,4002.89
verification_count32_2_4,2752.01
verification_count32_2_5,1886.53
verification_count32_2_6,1357.62
verification_count32_2_7,989.296
verification_count32_2_8,741.493
verification_count32_2_9,574.853
verification_count32_2_10,457.331
verification_count32_2_11,371.555
verification_count32_2_12,309.38
verification_count32_2_13,257.387
verification_count32_2_14,218.632
verification_count32_2_15,184.789
verification_count32_2_16,154.72
verification_count32_2_17,123.572
verification_count32_2_18,99.9719
verification_count32_2_19,82.8407
verification_count32_2_20,66.608
verification_count32_2_21,56.3652
verification_count32_2_22,44.8047
verification_count32_2_23,36.4787
verification_count32_2_24,30.309
verification_count32_2_25,24.379
verification_count32_2_26,17.9099
verification_count32_2_27,1.79698
verification_count32_2_28,0.239597
verification_count32_2_29,0.0598993
verification_count32_2_30,0.0598993
verification_count32_2_31,0.0598993
verification_count32_3_0,14203.3
verification_count32_3_1,8858.55
verification_count32_3_2,5789.27
verification_count32_3_3,3994.97
verification_count32_3_4,2748.6
verification_count32_3_5,1891.68
verification_count32_3_6,1354
verification_count32_3_7,996.689
verification_count32_3_8,742.39
verification_count32_3_9,576.595
verification_count32_3_10,462.067
verification_count32_3_11,374.883
verification_count32_3_12,308.505
verification_count32_3_13,261.494
verification_count32_3_14,218.681
verification_count32_3_15,186.122
verification_count32_3_16,151.284
verification_count32_3_17,120.943
verification_count32_3_18,99.5369
verification_count32_3_19,84.0068
verification_count32_3_20,65.6584
verification_count32_3_21,56.0045
verification_count32_3_22,46.0508
verification_count32_3_23,37.7761
verification_count32_3_24,32.3795
verification_count32_3_25,26.2634
verification_count32_3_26,19.7275
verification_count32_3_27,1.85882
verification_count32_3_28,0.59962
verification_count32_3_29,0
verification_count32_3_30,0
verification_count32_3_31,0
reference_count32_0,14152.7
reference_count32_1,8832.85
reference_count32_2,5802.31
reference_count32_3,4023.69
reference_count32_4,2753.25
reference_count32_5,1901.05
reference_count32_6,1368.92
reference_count32_7,999.364
reference_count32_8,742.562
reference_count32_9,575.733
reference_count32_10,458.147
reference_count32_11,369.9
reference_count32_12,302.133
reference_count32_13,252.775
reference_count32_14,213.541
reference_count32_15,178.795
reference_count32_16,146.579
reference_count32_17,118.736
reference_count32_18,96.7609
reference_count32_19,80.4231
reference_count32_20,65.1209
reference_count32_21,55.4563
reference_count32_22,45.1014
reference_count32_23,37.1626
reference_count32_24,31.1798
reference_count32_25,25.7722
reference_count32_26,19.6743
reference_count32_27,1.84087
reference_count32_28,0.345164
reference_count32_29,0.0443293
reference_count32_30,0.0443293
reference_count32_31,0.0443293
Measured Counter Data
pump_current_sampling,17
pump_current_emptying,253
led_level,10865
no_noise_threshold,34
CALIBRATION DOCUMENT VALUES
date_,46163.5
serial_number_,63010062
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
