product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,2165740
verification_count_1_1,781980
verification_count_1_2,49376
verification_count_1_3,16237
verification_count_1_4,10109
verification_count_1_5,4480
verification_count_1_6,2446
verification_count_1_7,813
verification_count_2_0,2168771
verification_count_2_1,783622
verification_count_2_2,49086
verification_count_2_3,16597
verification_count_2_4,10183
verification_count_2_5,4516
verification_count_2_6,2578
verification_count_2_7,629
verification_count_3_0,2192538
verification_count_3_1,791975
verification_count_3_2,49236
verification_count_3_3,16753
verification_count_3_4,10257
verification_count_3_5,4593
verification_count_3_6,2552
verification_count_3_7,790
reference_count_0,2.13793e+06
reference_count_1,764305
reference_count_2,48893.8
reference_count_3,16294.5
reference_count_4,10098.6
reference_count_5,4576.24
reference_count_6,2637.77
reference_count_7,791.844
verification_count32_1_0,21657.4
verification_count32_1_1,12884.7
verification_count32_1_2,7819.81
verification_count32_1_3,5198.13
verification_count32_1_4,3350.99
verification_count32_1_5,2247.59
verification_count32_1_6,1559.52
verification_count32_1_7,1107.93
verification_count32_1_8,805.948
verification_count32_1_9,624.571
verification_count32_1_10,493.766
verification_count32_1_11,404.468
verification_count32_1_12,338.807
verification_count32_1_13,286.073
verification_count32_1_14,250.076
verification_count32_1_15,215.675
verification_count32_1_16,187.351
verification_count32_1_17,162.374
verification_count32_1_18,139.921
verification_count32_1_19,124.162
verification_count32_1_20,110.824
verification_count32_1_21,101.091
verification_count32_1_22,89.504
verification_count32_1_23,81.3673
verification_count32_1_24,75.136
verification_count32_1_25,70.9646
verification_count32_1_26,67.3083
verification_count32_1_27,44.8035
verification_count32_1_28,24.4617
verification_count32_1_29,8.13673
verification_count32_1_30,8.13673
verification_count32_1_31,8.13673
verification_count32_2_0,21687.7
verification_count32_2_1,12943.8
verification_count32_2_2,7836.22
verification_count32_2_3,5207.86
verification_count32_2_4,3359.72
verification_count32_2_5,2254.03
verification_count32_2_6,1549.69
verification_count32_2_7,1097.75
verification_count32_2_8,803.85
verification_count32_2_9,620.187
verification_count32_2_10,490.869
verification_count32_2_11,402.905
verification_count32_2_12,337.112
verification_count32_2_13,286.581
verification_count32_2_14,251.158
verification_count32_2_15,219.241
verification_count32_2_16,190.109
verification_count32_2_17,165.978
verification_count32_2_18,143.445
verification_count32_2_19,125.45
verification_count32_2_20,111.889
verification_count32_2_21,101.835
verification_count32_2_22,90.4396
verification_count32_2_23,82.8084
verification_count32_2_24,75.3835
verification_count32_2_25,71.4648
verification_count32_2_26,67.0305
verification_count32_2_27,45.1682
verification_count32_2_28,25.781
verification_count32_2_29,6.29055
verification_count32_2_30,6.29055
verification_count32_2_31,6.29055
verification_count32_3_0,21925.4
verification_count32_3_1,13046
verification_count32_3_2,7919.75
verification_count32_3_3,5267.28
verification_count32_3_4,3397.9
verification_count32_3_5,2285.83
verification_count32_3_6,1576.74
verification_count32_3_7,1107.93
verification_count32_3_8,806.093
verification_count32_3_9,620.318
verification_count32_3_10,492.369
verification_count32_3_11,403.383
verification_count32_3_12,340.958
verification_count32_3_13,290.936
verification_count32_3_14,254.814
verification_count32_3_15,224.067
verification_count32_3_16,195.387
verification_count32_3_17,167.533
verification_count32_3_18,144.176
verification_count32_3_19,127.536
verification_count32_3_20,113.635
verification_count32_3_21,102.577
verification_count32_3_22,91.4148
verification_count32_3_23,83.6117
verification_count32_3_24,76.8938
verification_count32_3_25,71.9329
verification_count32_3_26,68.1089
verification_count32_3_27,45.9399
verification_count32_3_28,25.5279
verification_count32_3_29,7.90642
verification_count32_3_30,7.90642
verification_count32_3_31,7.90642
reference_count32_0,21379.3
reference_count32_1,12509
reference_count32_2,7643.05
reference_count32_3,5061.94
reference_count32_4,3303.89
reference_count32_5,2202.92
reference_count32_6,1526.41
reference_count32_7,1084.93
reference_count32_8,792.616
reference_count32_9,614.913
reference_count32_10,488.938
reference_count32_11,398.185
reference_count32_12,334.117
reference_count32_13,283.676
reference_count32_14,248.3
reference_count32_15,216.369
reference_count32_16,188.192
reference_count32_17,162.945
reference_count32_18,141.298
reference_count32_19,124.947
reference_count32_20,111.527
reference_count32_21,100.986
reference_count32_22,89.7766
reference_count32_23,81.7554
reference_count32_24,75.7908
reference_count32_25,70.8032
reference_count32_26,66.7412
reference_count32_27,45.7624
reference_count32_28,26.3777
reference_count32_29,7.91844
reference_count32_30,7.91844
reference_count32_31,7.91844
Measured Counter Data
pump_current_sampling,24
pump_current_emptying,317
led_level,11356
no_noise_threshold,33
CALIBRATION DOCUMENT VALUES
date_,46160.7
serial_number_,63010047
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
