product,LPA3 NAVAIR
threshold32_14_sz, 18
threshold32_15_sz, 19
threshold32_16_sz, 20
threshold32_17_sz, 21
threshold32_18_sz, 22
threshold32_19_sz, 23
threshold32_20_sz, 24
threshold32_21_sz, 25
threshold32_22_sz, 26
threshold32_23_sz, 27
threshold32_24_sz, 28
threshold32_25_sz, 29
threshold32_26_sz, 30
threshold32_27_sz, 38
threshold32_28_sz, 50
threshold32_29_sz, 70
threshold32_30_sz, 70
threshold32_31_sz, 70
MEASURED PARAMETERS
verification_count_1_0,1144076
verification_count_1_1,489012
verification_count_1_2,38294
verification_count_1_3,11542
verification_count_1_4,5747
verification_count_1_5,492
verification_count_1_6,64
verification_count_1_7,5
verification_count_2_0,1138657
verification_count_2_1,487740
verification_count_2_2,38281
verification_count_2_3,11418
verification_count_2_4,5545
verification_count_2_5,514
verification_count_2_6,64
verification_count_2_7,0
verification_count_3_0,1139267
verification_count_3_1,488615
verification_count_3_2,38570
verification_count_3_3,11152
verification_count_3_4,5392
verification_count_3_5,455
verification_count_3_6,64
verification_count_3_7,5
reference_count_0,1.11004e+06
reference_count_1,480388
reference_count_2,37717.8
reference_count_3,11138.5
reference_count_4,5496.74
reference_count_5,460.139
reference_count_6,88.4012
reference_count_7,18.1336
verification_count32_1_0,11440.8
verification_count32_1_1,7383.61
verification_count32_1_2,4890.13
verification_count32_1_3,3427.59
verification_count32_1_4,2339.51
verification_count32_1_5,1607.02
verification_count32_1_6,1149.43
verification_count32_1_7,844.404
verification_count32_1_8,615.433
verification_count32_1_9,476.984
verification_count32_1_10,382.947
verification_count32_1_11,308.478
verification_count32_1_12,256.098
verification_count32_1_13,220.124
verification_count32_1_14,189.774
verification_count32_1_15,164.639
verification_count32_1_16,137.98
verification_count32_1_17,115.423
verification_count32_1_18,92.6899
verification_count32_1_19,79.5071
verification_count32_1_20,66.7344
verification_count32_1_21,57.4771
verification_count32_1_22,48.6886
verification_count32_1_23,41.7749
verification_count32_1_24,33.3379
verification_count32_1_25,28.6507
verification_count32_1_26,24.1978
verification_count32_1_27,4.92159
verification_count32_1_28,0.644494
verification_count32_1_29,0.0585903
verification_count32_1_30,0.0585903
verification_count32_1_31,0.0585903
verification_count32_2_0,11386.6
verification_count32_2_1,7347.4
verification_count32_2_2,4877.4
verification_count32_2_3,3416.1
verification_count32_2_4,2324.39
verification_count32_2_5,1601.23
verification_count32_2_6,1154.71
verification_count32_2_7,843.261
verification_count32_2_8,612.6
verification_count32_2_9,474.718
verification_count32_2_10,382.817
verification_count32_2_11,310.278
verification_count32_2_12,258.916
verification_count32_2_13,219.429
verification_count32_2_14,185.675
verification_count32_2_15,162.744
verification_count32_2_16,135.951
verification_count32_2_17,114.19
verification_count32_2_18,92.1942
verification_count32_2_19,77.9205
verification_count32_2_20,64.1148
verification_count32_2_21,55.4569
verification_count32_2_22,48.6711
verification_count32_2_23,40.1887
verification_count32_2_24,31.9989
verification_count32_2_25,27.319
verification_count32_2_26,22.7561
verification_count32_2_27,5.1479
verification_count32_2_28,0.643488
verification_count32_2_29,0
verification_count32_2_30,0
verification_count32_2_31,0
verification_count32_3_0,11392.7
verification_count32_3_1,7352.63
verification_count32_3_2,4886.15
verification_count32_3_3,3419.97
verification_count32_3_4,2321.92
verification_count32_3_5,1604.85
verification_count32_3_6,1151.68
verification_count32_3_7,840.796
verification_count32_3_8,612.432
verification_count32_3_9,479.429
verification_count32_3_10,385.703
verification_count32_3_11,311.177
verification_count32_3_12,255.676
verification_count32_3_13,218.909
verification_count32_3_14,187.336
verification_count32_3_15,161.249
verification_count32_3_16,132.711
verification_count32_3_17,111.526
verification_count32_3_18,90.6334
verification_count32_3_19,76.627
verification_count32_3_20,64.0795
verification_count32_3_21,53.9249
verification_count32_3_22,46.2797
verification_count32_3_23,39.2764
verification_count32_3_24,32.3899
verification_count32_3_25,28.188
verification_count32_3_26,23.3441
verification_count32_3_27,4.5521
verification_count32_3_28,0.641963
verification_count32_3_29,0.0583602
verification_count32_3_30,0.0583602
verification_count32_3_31,0.0583602
reference_count32_0,11100.4
reference_count32_1,7198.17
reference_count32_2,4803.88
reference_count32_3,3362.53
reference_count32_4,2300.47
reference_count32_5,1582.04
reference_count32_6,1129
reference_count32_7,822.29
reference_count32_8,608.223
reference_count32_9,473.445
reference_count32_10,377.178
reference_count32_11,306.185
reference_count32_12,254.187
reference_count32_13,213.931
reference_count32_14,183.194
reference_count32_15,157.739
reference_count32_16,134.211
reference_count32_17,111.385
reference_count32_18,92.6172
reference_count32_19,77.113
reference_count32_20,65.6209
reference_count32_21,54.9674
reference_count32_22,44.6313
reference_count32_23,36.5392
reference_count32_24,29.6484
reference_count32_25,24.5483
reference_count32_26,21.0803
reference_count32_27,4.60139
reference_count32_28,0.884012
reference_count32_29,0.181336
reference_count32_30,0.181336
reference_count32_31,0.181336
Measured Counter Data
pump_current_sampling,32
pump_current_emptying,298
led_level,11127
no_noise_threshold,34
CALIBRATION DOCUMENT VALUES
date_,46162.6
serial_number_,63010061
    RIG PARAMETERS
meas_init_level,0
calc_init_volume,0
desired_concentration,16
calc_qty_add,0
meas_qty_add,0
meas_final_level,0
calc_volume,0
calc_concentration,16
rig_param_volume_mult,-1
rig_param_volume_constant,0
rig_param_identifier,00303
rig_cleanliness_count,0
